t; x; y; theta
9991535.799004; 0.98; 0.00; 0.00
10007352.369995; 0.98; 0.00; 0.00
10023899.004005; 0.98; 0.00; 0.00
10039686.552002; 0.98; 0.00; 0.00
10055624.053001; 0.98; 0.00; 0.00
10073598.719002; 0.98; 0.00; 0.00
10087645.095001; 0.98; 0.00; 0.00
10105244.834000; 0.98; 0.00; 0.00
10120699.429001; 0.98; 0.00; 0.00
10135576.358994; 0.98; 0.00; 0.00
10151343.384995; 0.98; 0.00; 0.00
10168488.490997; 0.98; 0.00; 0.00
10183357.057999; 0.98; 0.00; 0.00
10200361.190994; 0.98; 0.00; 0.00
10215669.605995; 0.98; 0.00; 0.00
10232018.471001; 0.98; 0.00; 0.00
10248576.006996; 0.98; 0.00; 0.00
10265589.130997; 0.98; 0.00; 0.00
10280998.244995; 0.98; 0.00; 0.00
10295692.375000; 0.99; 0.00; 0.00
10311324.852005; 0.99; 0.00; 0.00
10327377.157005; 0.99; 0.00; 0.00
10343624.061996; 0.99; 0.00; 0.00
10359505.617004; 0.99; 0.00; 0.00
10375339.544998; 0.99; 0.00; 0.00
10391479.780006; 0.99; 0.00; 0.00
10408462.690002; 0.99; 0.00; 0.00
10423371.831001; 0.99; 0.00; 0.00
10440416.306999; 0.99; 0.00; 0.00
10456489.444000; 0.99; 0.00; 0.00
10471385.354004; 0.99; 0.00; 0.00
10488098.542000; 0.99; 0.00; 0.00
10503380.169998; 0.99; 0.00; 0.00
10520970.998001; 0.99; 0.00; 0.00
10535432.110001; 0.99; 0.00; 0.00
10552549.500000; 0.99; 0.00; 0.00
10569700.565002; 0.99; 0.00; 0.00
10583966.077003; 0.99; 0.00; 0.00
10600622.528999; 0.99; 0.00; 0.00
10616467.870003; 0.99; 0.00; 0.00
10631428.110001; 0.99; 0.00; 0.00
10647933.900993; 0.99; 0.00; 0.00
10663387.460999; 0.99; 0.00; 0.00
10679422.588997; 1.00; 0.00; 0.00
10695855.257996; 1.00; 0.00; 0.00
10713127.657997; 1.00; 0.00; 0.00
10733610.974998; 1.00; 0.00; 0.00
10745463.908997; 1.00; 0.00; 0.00
10759420.955002; 1.00; 0.00; 0.00
10775683.865997; 1.00; 0.00; 0.00
10791424.719002; 1.00; 0.00; 0.00
10807488.778999; 1.00; 0.00; 0.00
10824782.692001; 1.00; 0.00; 0.00
10840633.895004; 1.00; 0.00; 0.00
10855410.033997; 1.00; 0.00; 0.00
10875095.162003; 1.00; 0.00; 0.00
10889211.789001; 1.00; 0.00; 0.00
10903333.169998; 1.00; 0.00; 0.00
10921472.378998; 1.00; 0.00; 0.00
10935768.792999; 1.00; 0.00; 0.00
10952150.414993; 1.00; 0.00; 0.00
10967313.902000; 1.00; 0.00; 0.00
10983425.430000; 1.00; 0.00; 0.00
11001068.785004; 1.00; 0.00; 0.00
11015837.537003; 1.00; 0.00; 0.00
11033387.291000; 1.00; 0.00; 0.00
11049531.334999; 1.00; 0.00; 0.00
11064578.363007; 1.00; 0.00; 0.00
11079343.458000; 1.00; 0.00; 0.00
11095364.903999; 1.00; 0.00; 0.00
11112823.566002; 1.00; 0.00; 0.00
11128873.993004; 1.00; 0.00; 0.00
11143426.612999; 1.00; 0.00; 0.00
11159635.945999; 1.00; 0.00; 0.00
11176285.168999; 1.00; 0.00; 0.00
11191526.723999; 1.00; 0.00; 0.00
11207557.451996; 1.00; 0.00; 0.00
11223343.963997; 1.00; 0.00; 0.00
11239340.066002; 1.00; 0.00; 0.00
11256579.993996; 1.00; 0.00; 0.00
11272718.832001; 1.00; 0.00; 0.00
11288054.537994; 1.00; 0.00; 0.00
11304853.870003; 1.00; 0.00; 0.00
11319488.677002; 1.00; 0.00; 0.00
11335397.389999; 1.00; 0.00; 0.00
11354140.365997; 1.00; 0.00; 0.00
11369789.231003; 1.00; 0.00; 0.00
11383890.847000; 1.00; 0.00; 0.00
11399404.487000; 1.00; 0.00; 0.00
11415448.459000; 1.00; 0.00; 0.00
11431681.588997; 1.00; 0.00; 0.00
11449525.060997; 1.00; 0.00; 0.00
11464687.070000; 1.00; 0.00; 0.00
11480270.388000; 1.00; 0.00; 0.00
11495937.150002; 1.00; 0.00; 0.00
11512406.969002; 1.00; 0.00; 0.00
11529111.338005; 1.00; 0.00; 0.00
11544330.167000; 1.00; 0.00; 0.00
11561405.750000; 1.00; 0.00; 0.00
11575772.953003; 1.00; 0.00; 0.00
11591417.839996; 1.00; 0.00; 0.00
11607332.412003; 1.00; 0.00; 0.00
11626556.126999; 1.00; 0.00; 0.00
11639577.481003; 1.00; 0.00; 0.00
11656457.320000; 1.00; 0.00; 0.00
11671438.815002; 1.00; 0.00; 0.00
11688608.447998; 1.00; 0.00; 0.00
11703358.917000; 1.00; 0.00; 0.00
11722241.500000; 1.00; 0.00; 0.00
11737250.949997; 1.00; 0.00; 0.00
11751478.821007; 1.00; 0.00; 0.00
11768644.046997; 1.00; 0.00; 0.00
11783365.860001; 1.00; 0.00; 0.00
11799680.449997; 1.00; 0.00; 0.00
11815856.127998; 1.00; 0.00; 0.00
11831441.472000; 1.00; 0.00; 0.00
11847555.862999; 1.00; 0.00; 0.00
11865010.765999; 1.00; 0.00; 0.00
11880460.783997; 1.00; 0.00; 0.00
11895342.294998; 1.00; 0.00; 0.00
11913535.417000; 1.00; 0.00; 0.00
11930217.337006; 1.00; 0.00; 0.00
11943336.275002; 1.00; 0.00; 0.00
11960786.563004; 1.00; 0.00; 0.00
11976214.242996; 1.00; 0.00; 0.00
11992280.938995; 1.00; 0.00; 0.00
12009415.018997; 1.00; 0.00; 0.00
12023624.328003; 1.00; 0.00; 0.00
12039813.452995; 1.00; 0.00; 0.00
12056587.401993; 1.00; 0.00; 0.00
12071375.761002; 1.00; 0.00; 0.00
12090412.368004; 1.00; 0.00; 0.00
12103437.740997; 1.00; 0.00; 0.00
12119414.737000; 1.00; 0.00; 0.00
12135487.991997; 1.00; 0.00; 0.00
12151451.499001; 1.00; 0.00; 0.00
12167369.009003; 1.00; 0.00; 0.00
12185083.368996; 1.00; 0.00; 0.00
12199644.672005; 1.00; 0.00; 0.00
12216580.968002; 1.00; 0.00; 0.00
12234064.113998; 1.00; 0.00; 0.00
12247411.389999; 1.00; 0.00; 0.00
12265645.580002; 1.00; 0.00; 0.00
12279439.459000; 1.00; 0.00; 0.00
12295391.612000; 1.00; 0.00; 0.00
12312851.975006; 1.00; 0.00; 0.00
12328034.009003; 1.00; 0.00; 0.00
12343325.743996; 1.00; 0.00; 0.00
12359386.320999; 1.00; 0.00; 0.00
12376322.067001; 1.00; 0.00; 0.00
12391375.115005; 1.00; 0.00; 0.00
12408507.999001; 1.00; 0.00; 0.00
12425320.422997; 1.00; 0.00; 0.00
12439552.270996; 1.00; 0.00; 0.00
12455416.660995; 1.00; 0.00; 0.00
12472459.826004; 1.00; 0.00; 0.00
12488164.168999; 1.00; 0.00; 0.00
12503833.700005; 1.00; 0.00; 0.00
12519380.703995; 1.00; 0.00; 0.00
12536184.668999; 1.00; 0.00; 0.00
12552554.604996; 1.00; 0.00; 0.00
12567381.966995; 1.00; 0.00; 0.00
12584886.648003; 1.00; 0.00; 0.00
12601500.111000; 1.00; 0.00; 0.00
12617185.500999; 1.00; 0.00; 0.00
12631422.977997; 1.00; 0.00; 0.00
12647432.025002; 1.00; 0.00; 0.00
12665242.369003; 1.00; 0.00; 0.00
12679363.162003; 1.00; 0.00; 0.00
12695595.846001; 1.00; 0.00; 0.00
12711433.571999; 1.00; 0.00; 0.00
12733980.472000; 1.00; 0.00; 0.00
12744816.421997; 1.00; 0.00; 0.00
12760006.374001; 1.00; 0.00; 0.00
12776507.035004; 1.00; 0.00; 0.00
12791478.988998; 1.00; 0.00; 0.00
12809731.431000; 1.00; 0.00; 0.00
12823515.301003; 1.00; 0.00; 0.00
12839336.452003; 1.00; 0.00; 0.00
12857348.338997; 1.00; 0.00; 0.00
12871384.131996; 1.00; 0.00; 0.00
12889886.183998; 1.00; 0.00; 0.00
12904520.646996; 1.00; 0.00; 0.00
12920223.052002; 1.00; 0.00; 0.00
12937815.488998; 1.00; 0.00; 0.00
12951354.049004; 1.00; 0.00; 0.00
12967422.622002; 1.00; 0.00; 0.00
12983615.012001; 1.00; 0.00; 0.00
12999712.139999; 1.00; 0.00; 0.00
13015807.836998; 1.00; 0.00; 0.00
13031836.798004; 1.00; 0.00; 0.00
13047647.963005; 1.00; 0.00; 0.00
13064035.761002; 1.00; 0.00; 0.00
13081111.344994; 1.00; 0.00; 0.00
13097236.454002; 1.00; 0.00; 0.00
13111489.750000; 1.00; 0.00; 0.00
13128738.197998; 1.00; 0.00; 0.00
13147408.946007; 1.00; 0.00; 0.00
13159972.111000; 1.00; 0.00; 0.00
13175444.819000; 1.00; 0.00; 0.00
13194048.405998; 1.00; 0.00; 0.00
13207446.070000; 1.00; 0.00; 0.00
13226287.112000; 1.00; 0.00; 0.00
13240059.106003; 1.00; 0.00; 0.00
13256649.586998; 1.00; 0.00; 0.00
13271434.121002; 1.00; 0.00; 0.00
13288384.542999; 1.00; 0.00; 0.00
13304805.102005; 1.00; 0.00; 0.00
13320816.167999; 1.00; 0.00; 0.00
13335413.084000; 1.00; 0.00; 0.00
13351373.134995; 1.00; 0.00; 0.00
13367653.884995; 1.00; 0.00; 0.00
13385067.753998; 1.00; 0.00; 0.00
13401507.800995; 1.00; 0.00; 0.00
13416490.197998; 1.00; 0.00; 0.00
13431346.227997; 1.00; 0.00; 0.00
13447360.581001; 1.00; 0.00; 0.00
13463388.723999; 1.00; 0.00; 0.00
13481649.722000; 1.00; 0.00; 0.00
13495366.691002; 1.00; 0.00; 0.00
13513878.546997; 1.00; 0.00; 0.00
13529590.924995; 1.00; 0.00; 0.00
13543352.014000; 1.00; 0.00; 0.00
13559393.237999; 1.00; 0.00; 0.00
13577250.986000; 1.00; 0.00; 0.00
13591640.002998; 1.00; 0.00; 0.00
13608556.895996; 1.00; 0.00; 0.00
13625767.015999; 1.00; 0.00; 0.00
13640563.228996; 1.00; 0.00; 0.00
13655373.015999; 1.00; 0.00; 0.00
13672638.556000; 1.00; 0.00; 0.00
13689317.493004; 1.00; 0.00; 0.00
13705853.707001; 1.00; 0.00; 0.00
13725114.726997; 1.00; 0.00; 0.00
13736743.166000; 1.00; 0.00; 0.00
13752285.694000; 1.00; 0.00; 0.00
13769514.845001; 1.00; 0.00; 0.00
13784798.717003; 1.00; 0.00; 0.00
13799980.921005; 1.00; 0.00; 0.00
13815491.040001; 1.00; 0.00; 0.00
13833844.922997; 1.00; 0.00; 0.00
13847792.250999; 1.00; 0.00; 0.00
13863432.213997; 1.00; 0.00; 0.00
13879840.497002; 1.00; 0.00; 0.00
13895748.024002; 1.00; 0.00; 0.00
13912611.875000; 1.00; 0.00; 0.00
13928079.842003; 1.00; 0.00; 0.00
13943364.653000; 1.00; 0.00; 0.00
13959384.528999; 1.00; 0.00; 0.00
13977661.401001; 1.00; 0.00; 0.00
13992235.762001; 1.00; 0.00; 0.00
14007485.788002; 1.00; 0.00; 0.00
14024418.432999; 1.00; 0.00; 0.00
14040132.312996; 1.00; 0.00; 0.00
14055407.625999; 1.00; 0.00; 0.00
14071751.572006; 1.00; 0.00; 0.00
14087334.210999; 1.00; 0.00; 0.00
14105589.460999; 1.00; 0.00; 0.00
14120488.549004; 1.00; 0.00; 0.00
14135660.433998; 1.00; 0.00; 0.00
14154459.136993; 1.00; 0.00; 0.00
14169109.108002; 1.00; 0.00; 0.00
14184253.805000; 1.00; 0.00; 0.00
14199410.756996; 1.00; 0.00; 0.00
14218217.369003; 1.00; 0.00; 0.00
14233959.172005; 1.00; 0.00; 0.00
14248496.884995; 1.00; 0.00; 0.00
14263357.960999; 1.00; 0.00; 0.00
14280914.607002; 1.00; 0.00; 0.00
14297172.592003; 1.00; 0.00; 0.00
14311682.124001; 1.00; 0.00; 0.00
14327347.951004; 1.00; 0.00; 0.00
14345073.505997; 1.00; 0.00; 0.00
14359323.929001; 1.00; 0.00; 0.00
14375405.692001; 1.00; 0.00; 0.00
14391424.515999; 1.00; 0.00; 0.00
14409711.752998; 1.00; 0.00; 0.00
14425376.875000; 1.00; 0.00; 0.00
14440562.358002; 1.00; 0.00; 0.00
14458439.386002; 1.00; 0.00; 0.00
14473335.680000; 1.00; 0.00; 0.00
14487556.891998; 1.00; 0.00; 0.00
14503325.765999; 1.00; 0.00; 0.00
14519783.449005; 1.00; 0.00; 0.00
14536488.502998; 1.00; 0.00; 0.00
14551803.144005; 1.00; 0.00; 0.00
14569852.419998; 1.00; 0.00; 0.00
14584484.018997; 1.00; 0.00; 0.00
14601387.640007; 1.00; 0.00; 0.00
14615844.535995; 1.00; 0.00; 0.00
14631746.709000; 1.00; 0.00; 0.00
14647349.445000; 1.00; 0.00; 0.00
14663978.427002; 1.00; 0.00; 0.00
14681000.111000; 1.00; 0.00; 0.00
14696365.916000; 1.00; 0.00; 0.00
14713512.843002; 1.00; 0.00; 0.00
14727356.080002; 1.00; 0.00; 0.00
14743408.348000; 1.00; 0.00; 0.00
14759387.452003; 1.00; 0.00; 0.00
14776538.900002; 1.00; 0.00; 0.00
14791685.010002; 1.00; 0.00; 0.00
14808168.329002; 1.00; 0.00; 0.00
14823385.812004; 1.00; 0.00; 0.00
14841370.828003; 1.00; 0.00; 0.00
14855366.994995; 1.00; 0.00; 0.00
14871602.097000; 1.00; 0.00; 0.00
14887404.845001; 1.00; 0.00; 0.00
14903978.198997; 1.00; 0.00; 0.00
14920547.895996; 1.00; 0.00; 0.00
14937071.941994; 1.00; 0.00; 0.00
14951765.404007; 1.00; 0.00; 0.00
14967723.225998; 1.00; 0.00; 0.00
t; x; y; theta
15875503.136002; 0.00; 0.00; 26.24
15891929.096001; 0.00; 0.00; 26.24
15907557.313004; 0.00; 0.00; 26.24
15925930.849998; 0.00; 0.00; 26.24
15940582.791992; 0.00; 0.00; 26.24
15957405.207001; 0.00; 0.00; 26.24
15971474.992996; 0.00; 0.00; 26.24
15989318.684998; 0.00; 0.00; 26.24
16004101.645004; 0.00; 0.00; 26.24
16021438.323006; 0.00; 0.00; 26.24
16037343.905998; 0.00; 0.00; 26.24
16052975.584999; 0.00; 0.00; 26.24
16068592.176003; 0.00; 0.00; 26.24
16084669.096001; 0.00; 0.00; 26.24
16100008.717003; 0.00; 0.00; 26.24
16116662.485001; 0.00; 0.00; 26.24
16131548.142998; 0.00; 0.00; 26.24
16149682.952995; 0.00; 0.00; 26.24
16164675.682999; 0.00; 0.00; 26.24
16179477.953995; 0.00; 0.00; 26.24
16197241.254997; 0.00; 0.00; 26.24
16211640.385994; 0.00; 0.00; 26.24
16228875.601997; 0.00; 0.00; 26.24
16245814.179001; 0.00; 0.00; 26.24
16259810.342003; 0.00; 0.00; 26.24
16276133.409996; 0.00; 0.00; 26.24
16293167.405006; 0.00; 0.00; 26.24
16307718.827003; 0.00; 0.00; 26.24
16324001.306000; 0.00; 0.00; 26.24
16340624.636993; 0.00; 0.00; 26.24
16358176.728004; 0.00; 0.00; 26.24
16372064.413002; 0.00; 0.00; 26.24
16388775.640999; 0.00; 0.00; 26.24
16403488.082001; 0.00; 0.00; 26.24
16421198.618996; 0.00; 0.00; 26.24
16437299.713005; 0.00; 0.00; 26.24
16452486.780998; 0.00; 0.00; 26.24
16467563.182999; 0.00; 0.00; 26.24
16483491.038994; 0.00; 0.00; 26.24
16499962.434998; 0.00; 0.00; 26.24
16517351.415001; 0.00; 0.00; 26.24
16531561.364006; 0.00; 0.00; 26.24
16547513.973999; 0.00; 0.00; 26.24
16566527.028000; 0.00; 0.00; 26.24
16580372.517998; 0.00; 0.00; 26.24
16595505.195999; 0.00; 0.00; 26.24
16611577.455002; 0.00; 0.00; 26.24
16627536.466995; 0.00; 0.00; 26.24
16645971.887001; 0.00; 0.00; 26.24
16659652.408997; 0.01; 0.01; 26.24
16675585.663002; 0.02; 0.01; 26.24
16691704.686005; 0.04; 0.02; 26.24
16709007.045998; 0.05; 0.02; 26.24
16723835.500999; 0.06; 0.03; 26.24
16741646.998993; 0.07; 0.04; 26.24
16758382.120003; 0.08; 0.04; 26.24
16773353.514000; 0.09; 0.05; 26.24
16787804.136993; 0.10; 0.05; 26.24
16803547.792999; 0.12; 0.06; 26.24
16819629.007004; 0.13; 0.06; 26.24
16836811.350998; 0.14; 0.07; 26.24
16851461.169998; 0.15; 0.07; 26.24
16867524.548004; 0.16; 0.08; 26.24
16883502.010994; 0.17; 0.09; 26.24
16899529.731003; 0.18; 0.09; 26.24
16915484.921997; 0.20; 0.10; 26.24
16932667.514999; 0.21; 0.10; 26.24
16956492.722000; 0.22; 0.11; 26.24
16964226.823997; 0.23; 0.11; 26.24
16983073.574997; 0.24; 0.12; 26.24
16996744.854004; 0.25; 0.13; 26.24
17011504.719002; 0.27; 0.13; 26.24
17027555.319000; 0.28; 0.14; 26.24
17043502.493996; 0.29; 0.14; 26.24
17059709.414001; 0.30; 0.15; 26.24
17075557.070000; 0.31; 0.15; 26.24
17091774.560997; 0.32; 0.16; 26.24
17107685.870003; 0.33; 0.16; 26.24
17125575.667999; 0.35; 0.17; 26.24
17139537.955002; 0.36; 0.18; 26.24
17155765.569000; 0.37; 0.18; 26.24
17171598.186996; 0.38; 0.19; 26.24
17188590.666000; 0.39; 0.19; 26.24
17203707.273994; 0.40; 0.20; 26.24
17220169.617996; 0.42; 0.20; 26.24
17237482.264000; 0.43; 0.21; 26.24
17252671.862999; 0.44; 0.22; 26.24
17268666.608002; 0.45; 0.22; 26.24
17283485.760002; 0.46; 0.23; 26.24
17301921.990997; 0.47; 0.23; 26.24
17315685.603996; 0.48; 0.24; 25.30
17331513.781998; 0.49; 0.24; 23.96
17348716.248001; 0.50; 0.24; 22.31
17363591.974998; 0.50; 0.25; 20.96
17379478.956001; 0.51; 0.25; 19.64
17395823.940002; 0.52; 0.25; 18.06
17413275.983002; 0.52; 0.25; 16.49
17427545.244003; 0.53; 0.26; 15.23
17445617.673996; 0.54; 0.26; 13.58
17460652.756996; 0.55; 0.26; 12.22
17475502.847000; 0.55; 0.26; 10.93
17492001.528999; 0.56; 0.26; 9.52
17509539.313995; 0.57; 0.26; 7.83
17523735.499001; 0.58; 0.26; 6.59
17539509.565002; 0.58; 0.27; 5.19
17555611.255997; 0.59; 0.27; 3.70
17572133.348000; 0.60; 0.27; 2.20
17587495.218994; 0.61; 0.27; 0.93
17603667.517998; 0.61; 0.27; -0.41
17620941.011993; 0.62; 0.27; -2.19
17636713.986000; 0.63; 0.27; -3.61
17651501.368996; 0.64; 0.27; -4.82
17667499.471001; 0.64; 0.26; -6.31
17683698.145004; 0.65; 0.26; -7.84
17699479.774002; 0.66; 0.26; -9.14
17717365.299004; 0.67; 0.26; -10.87
17732138.943001; 0.67; 0.26; -12.20
17747549.556999; 0.68; 0.26; -13.46
17763487.085999; 0.69; 0.26; -14.92
17779655.888000; 0.70; 0.25; -16.28
17796562.219994; 0.70; 0.25; -17.99
17812162.031998; 0.71; 0.25; -19.40
17827548.664001; 0.72; 0.25; -20.76
17845498.448997; 0.73; 0.24; -22.40
17860162.040001; 0.73; 0.24; -23.72
17875796.881996; 0.74; 0.24; -24.98
17893347.834999; 0.75; 0.23; -26.69
17910102.337997; 0.75; 0.23; -28.21
17924767.669998; 0.76; 0.23; -29.53
17939803.758995; 0.77; 0.22; -30.85
17955511.208000; 0.77; 0.22; -32.17
17973030.227997; 0.78; 0.22; -33.87
17988004.956993; 0.78; 0.21; -34.95
18005574.055992; 0.79; 0.21; -36.09
18020763.628998; 0.79; 0.21; -37.08
18035489.934998; 0.79; 0.21; -37.98
18052264.942001; 0.79; 0.21; -39.13
18069020.849998; 0.80; 0.20; -40.22
18083483.209000; 0.80; 0.20; -41.12
18100934.066994; 0.80; 0.20; -42.29
18115602.003998; 0.80; 0.20; -43.18
18132701.303001; 0.81; 0.19; -44.35
18147543.776993; 0.81; 0.19; -45.24
18164169.315002; 0.81; 0.19; -46.40
18181572.706001; 0.81; 0.19; -47.53
18195582.382004; 0.81; 0.19; -48.43
18211770.097000; 0.82; 0.18; -49.50
18227842.970993; 0.82; 0.18; -50.54
18245811.985001; 0.82; 0.18; -51.69
18259512.968002; 0.82; 0.18; -52.56
18275900.412994; 0.82; 0.17; -53.59
18292860.872002; 0.83; 0.17; -54.77
18307977.529999; 0.83; 0.17; -55.71
18326060.689995; 0.83; 0.17; -56.92
18339565.157997; 0.83; 0.16; -57.76
18356463.645996; 0.83; 0.16; -58.85
18371484.800995; 0.83; 0.16; -59.85
18389492.870003; 0.84; 0.15; -61.05
18405192.973999; 0.84; 0.15; -62.04
18419476.358002; 0.84; 0.15; -62.93
18436878.395004; 0.84; 0.15; -64.12
18452022.596001; 0.84; 0.14; -65.11
18467503.632996; 0.84; 0.14; -66.01
18483547.873993; 0.84; 0.14; -67.16
18501009.805000; 0.85; 0.13; -68.29
18515650.992996; 0.85; 0.13; -69.25
18531481.969994; 0.85; 0.13; -70.21
18547944.280998; 0.85; 0.13; -71.35
18564567.270004; 0.85; 0.12; -72.43
18579557.767998; 0.85; 0.12; -73.40
18595874.054001; 0.85; 0.12; -74.47
18611608.297997; 0.85; 0.11; -75.44
18629170.003998; 0.85; 0.11; -76.62
18645894.200996; 0.85; 0.11; -77.43
18659622.443001; 0.85; 0.11; -77.74
18675698.798004; 0.86; 0.10; -78.06
18693330.193001; 0.86; 0.10; -78.47
18707791.387993; 0.86; 0.10; -78.78
18726197.934998; 0.86; 0.10; -79.18
18739822.708000; 0.86; 0.10; -79.48
18761667.739998; 0.86; 0.09; -79.96
18771944.297005; 0.86; 0.09; -80.19
18787607.636002; 0.86; 0.09; -80.51
18803704.296997; 0.86; 0.09; -80.88
18821647.729996; 0.86; 0.08; -81.27
18837492.789001; 0.86; 0.08; -81.61
18851573.639999; 0.86; 0.08; -81.91
18867485.388000; 0.86; 0.08; -82.24
18883730.462997; 0.86; 0.08; -82.60
18899478.906998; 0.86; 0.07; -82.94
18917630.824997; 0.86; 0.07; -83.34
18931565.834000; 0.86; 0.07; -83.65
18947562.065002; 0.86; 0.07; -83.98
18963523.261002; 0.86; 0.07; -84.35
18980598.548004; 0.86; 0.06; -84.73
18996228.516998; 0.86; 0.06; -85.07
19011481.248001; 0.86; 0.06; -85.39
19027499.015999; 0.86; 0.06; -85.73
19043874.036003; 0.86; 0.05; -86.09
19059587.524994; 0.86; 0.05; -86.45
19075752.682999; 0.86; 0.05; -86.79
19092185.483002; 0.86; 0.05; -87.17
19107488.625000; 0.86; 0.05; -87.47
19126069.771996; 0.86; 0.04; -87.89
19140654.674995; 0.86; 0.04; -88.22
19155688.456001; 0.86; 0.04; -88.55
19171480.503998; 0.86; 0.04; -88.86
19187639.854996; 0.86; 0.04; -89.24
19206568.125999; 0.86; 0.03; -89.64
19219526.919006; 0.86; 0.03; -89.91
19235470.684998; 0.86; 0.03; -90.25
19251502.542000; 0.86; 0.03; -90.61
19267604.551003; 0.86; 0.02; -90.99
19283681.578003; 0.86; 0.02; -91.31
19301730.275002; 0.86; 0.02; -91.72
19315551.217003; 0.86; 0.02; -91.63
19331512.643997; 0.86; 0.02; -91.42
19348656.048996; 0.86; 0.01; -91.16
19363617.932999; 0.86; 0.01; -90.96
19380423.079002; 0.86; 0.01; -90.71
19395534.445999; 0.86; 0.01; -90.50
19411487.347000; 0.86; 0.01; -90.28
19428969.778999; 0.86; 0.00; -90.01
19444295.804993; 0.86; 0.00; -89.80
19460379.323997; 0.86; -0.00; -89.57
19477605.738998; 0.86; -0.00; -89.33
19491780.401001; 0.86; -0.00; -89.12
19509251.309998; 0.86; -0.01; -88.88
19526857.650002; 0.86; -0.01; -88.63
19540089.017998; 0.86; -0.01; -88.43
19557549.225998; 0.86; -0.01; -88.18
19571491.788994; 0.86; -0.01; -87.99
19587890.557999; 0.86; -0.02; -87.75
19604960.495995; 0.86; -0.02; -87.50
19619598.285995; 0.86; -0.02; -87.29
19636608.044998; 0.86; -0.02; -87.05
19653073.394997; 0.86; -0.02; -86.82
19667493.633995; 0.86; -0.03; -86.62
19683752.456001; 0.86; -0.03; -86.38
19700667.217995; 0.86; -0.03; -86.14
19717107.957001; 0.86; -0.03; -85.90
19731617.868004; 0.86; -0.03; -85.70
19752671.467995; 0.86; -0.04; -85.40
19763545.373001; 0.86; -0.04; -85.25
19779480.820999; 0.86; -0.04; -85.02
19796341.802002; 0.86; -0.04; -84.77
19811468.599998; 0.86; -0.04; -84.56
19827911.516998; 0.87; -0.05; -84.32
19843501.971992; 0.87; -0.05; -84.13
19860780.781998; 0.87; -0.05; -83.85
19877839.799004; 0.87; -0.05; -83.61
19891567.167999; 0.87; -0.05; -83.42
19909588.222000; 0.87; -0.06; -83.17
19923659.662003; 0.87; -0.06; -82.97
19939663.991997; 0.87; -0.06; -82.74
19957318.740997; 0.87; -0.06; -82.48
19978523.383995; 0.87; -0.07; -82.00
19987916.589996; 0.87; -0.07; -81.63
20005216.362999; 0.87; -0.07; -80.95
20020406.524994; 0.87; -0.07; -80.35
20037438.261002; 0.87; -0.07; -79.69
20051499.502998; 0.87; -0.07; -79.14
20067757.776001; 0.87; -0.08; -78.49
20084540.403000; 0.87; -0.08; -77.84
20099511.414001; 0.87; -0.08; -77.27
20116892.130005; 0.87; -0.08; -76.57
20133906.546997; 0.87; -0.08; -75.91
20148411.756996; 0.87; -0.09; -75.33
20163504.917999; 0.87; -0.09; -74.77
20181602.468002; 0.87; -0.09; -74.03
20196530.976006; 0.87; -0.09; -73.44
20212991.191994; 0.87; -0.09; -72.79
20228893.981995; 0.87; -0.10; -72.17
20243643.688995; 0.87; -0.10; -71.60
20260048.226997; 0.88; -0.10; -70.95
20276331.652000; 0.88; -0.10; -70.32
20294895.231995; 0.88; -0.10; -69.62
20308110.999992; 0.88; -0.11; -69.06
20325449.942001; 0.88; -0.11; -68.39
20339510.563995; 0.88; -0.11; -67.85
20356209.345993; 0.88; -0.11; -67.18
20373240.883995; 0.88; -0.11; -66.51
20388722.629997; 0.88; -0.12; -65.90
20403586.272003; 0.88; -0.12; -65.32
20419537.940002; 0.88; -0.12; -64.72
20435547.630997; 0.88; -0.12; -64.14
20453017.817001; 0.89; -0.12; -63.37
20467566.190994; 0.89; -0.12; -62.80
20483863.829994; 0.89; -0.13; -62.23
20502604.491997; 0.89; -0.13; -61.46
20517230.440002; 0.89; -0.13; -60.86
20531583.305000; 0.89; -0.13; -60.29
20547491.070999; 0.89; -0.13; -59.69
20563498.835999; 0.89; -0.13; -59.07
20579478.202995; 0.89; -0.14; -58.42
20598384.989998; 0.89; -0.14; -57.70
20613041.223000; 0.90; -0.14; -57.10
20628897.500999; 0.90; -0.14; -56.48
20645388.360001; 0.90; -0.14; -55.58
20660367.819000; 0.90; -0.14; -54.61
20675526.665001; 0.90; -0.15; -53.74
20692255.622002; 0.90; -0.15; -52.55
20707666.649994; 0.90; -0.15; -51.59
20723886.316002; 0.90; -0.15; -50.51
20739592.735001; 0.90; -0.15; -49.54
20756049.317993; 0.90; -0.15; -48.50
20773522.304001; 0.91; -0.15; -47.30
20787550.028000; 0.91; -0.15; -46.52
20804888.343002; 0.91; -0.16; -45.28
20820431.897995; 0.91; -0.16; -44.27
20835540.550003; 0.91; -0.16; -43.31
20851904.974998; 0.91; -0.16; -42.24
20869573.583000; 0.91; -0.16; -41.09
20883927.948997; 0.91; -0.16; -40.17
20899620.251999; 0.91; -0.16; -39.15
20915502.301003; 0.92; -0.16; -38.21
20933719.300003; 0.92; -0.16; -36.97
20949420.010002; 0.92; -0.16; -35.98
20966014.280998; 0.92; -0.17; -34.92
20980150.873001; 0.92; -0.17; -33.95
20995479.876999; 0.92; -0.17; -33.06
21011731.629997; 0.92; -0.17; -31.94
21028140.872002; 0.92; -0.17; -30.85
